sep=|
Country|Resource|Quantity|Unit|Sector|Urgency|Time to ship from Canada to Country (days)|Date Resource is Required by (yyyy-mm-dd)
Netherlands (the)|Primary manufacturing|6185280402.18|british_thermal_unit|Energy|0.01|8|2023-05-29
New Caledonia|Electricity|2306257200000.0|joule|Energy|0.18|3|2023-05-05
New Caledonia|Services and custom work|5.57|year|Minerals and mining|0.02|6|2023-05-23
New Caledonia|Other refined petroleum and coal products|203454.53|liter|Energy|0.14|0|2023-05-09
New Caledonia|Secondary metal products|38619761.57|kilogram|Minerals and mining|0.27|0|2023-05-26
New Caledonia|Primary sawmill and wood products|147.45|mile|Forestry|0.16|10|2023-05-28
New Caledonia|Other bioproducts (from forestry biomass)|1946.68|pound|Forestry|0.15|3|2023-05-15
New Caledonia|Services|1968.78|week|Minerals and mining|0.03|7|2023-05-28
New Caledonia|Petrochemicals|453927.65|liter|Energy|0.03|2|2023-05-13
New Caledonia|Bioenergy|40525200000.0|joule|Energy|0.02|2|2023-05-09
New Zealand|Other refined petroleum and coal products|458552.0|pint|Energy|0.04|10|2023-05-23
New Zealand|Services|205.08|week|Forestry|0.07|7|2023-05-26
New Zealand|Primary manufacturing|1206113|kilowatt_hour|Forestry|0.25|0|2023-05-13
New Zealand|Primary metallic minerals products|191090074.99|pound|Minerals and mining|0.049999999999999996|7|2023-05-18
New Zealand|Primary forestry bioproducts|104305105.48|ounce|Forestry|0.02|2|2023-05-20
New Zealand|Miscellaneous metal products|262.06|ton|Minerals and mining|0.01|12|2023-05-24
New Zealand|Petrochemicals|27934.82|cubic_foot|Energy|0.01|9|2023-05-19
New Zealand|Services and custom work|607.84|week|Minerals and mining|0.03|5|2023-05-16
New Zealand|Extraction|191077|metric_ton|Forestry|0.52|2|2023-05-16
Nicaragua|Primary forestry bioproducts|3834|metric_ton|Forestry|0.01|13|2023-05-21
Nicaragua|Primary sawmill and wood products|293134.39|meter|Forestry|0.12|8|2023-05-28
Nicaragua|Natural gas|13976544190.34|cubic_centimeter|Energy|0.16999999999999998|11|2023-05-23
Nicaragua|Petrochemicals|1641136.0|pint|Energy|0.1|4|2023-05-06
Nicaragua|Bioenergy and biofuel (from forestry biomass)|5568.0|quart|Forestry|0.19|3|2023-05-03
Nicaragua|Other bioproducts (from forestry biomass)|1153.02|pound|Forestry|0.01|2|2023-05-08
Nicaragua|Services and custom work|17.78|year|Minerals and mining|0.1|4|2023-05-15
Nicaragua|Other refined petroleum and coal products|342697114.22|milliliter|Energy|0.1|4|2023-05-09
Nicaragua|Bioenergy|5713200000.0|joule|Energy|0.01|9|2023-05-28
Nicaragua|Primary manufacturing|4723147207.35|british_thermal_unit|Forestry|0.01|1|2023-05-28
Nicaragua|Miscellaneous metal products|15418|kilogram|Minerals and mining|0.01|2|2023-05-03
Nicaragua|Primary manufacturing|5501101742.47|british_thermal_unit|Energy|0.17|8|2023-05-27
Niger (the)|Natural gas|8630065.87|quart|Energy|1.0|3|2023-05-04
Nigeria|Tertiary metal products|5745408000.0|ounce|Minerals and mining|0.23|6|2023-05-27
Nigeria|Primary non-metallic minerals products|377668000.0|kilogram|Minerals and mining|0.21|1|2023-05-05
Nigeria|Other refined petroleum and coal products|240142.74|liter|Energy|0.1|8|2023-05-19
Nigeria|Primary metallic minerals products|160172000.0|kilogram|Minerals and mining|0.16|0|2023-05-28
Nigeria|Services|20570.12|day|Minerals and mining|0.1|1|2023-05-26
Nigeria|Services|2090760.0|minute|Forestry|0.14|3|2023-05-03
Nigeria|Crude oil|220531000.0|cubic_centimeter|Energy|0.06|2|2023-05-06
Niue|Natural gas|209839|cubic_foot|Energy|0.1499999999999998|0|2023-05-13
Niue|Coal|115032|ton|Minerals and mining|0.060000000000000005|2|2023-05-14
Niue|Petrochemicals|28132.27|cubic_foot|Energy|0.19|4|2023-05-10
Niue|Extraction|184206.14|ton|Forestry|0.05|0|2023-05-05
Niue|Primary manufacturing|267155|kilowatt_hour|Minerals and mining|0.14|3|2023-05-15
Niue|Primary pulp and paper products|909737524.91|pound|Forestry|0.03|1|2023-05-11
Niue|Services and custom work|3212640.0|minute|Forestry|0.1|4|2023-05-11
Niue|Bioenergy|30430800000.0|joule|Energy|0.01|2|2023-05-09
Niue|Non-metallic minerals|748932.35|ton|Minerals and mining|0.2|2|2023-05-14
Niue|Biofuels|56.22|cubic_foot|Energy|0.04|1|2023-05-29
Niue|Secondary wood products|94.26|ton|Forestry|0.03|2|2023-05-14
Norfolk Island|Services|17770680.0|minute|Energy|0.11|1|2023-05-02
Norfolk Island|Primary manufacturing|1245237030.07|british_thermal_unit|Forestry|0.11|5|2023-05-29
Norfolk Island|Secondary paper products|98877|metric_ton|Forestry|0.23|4|2023-05-08
Norfolk Island|Other refined petroleum and coal products|101564|gallon|Energy|0.12|10|2023-05-21
Norfolk Island|Services and custom work|1185.18|week|Minerals and mining|0.16999999999999998|13|2023-05-26
Norfolk Island|Other bioproducts (from forestry biomass)|2.4|ton|Forestry|0.26|0|2023-05-10
Northern Mariana Islands (the)|Bioenergy|2292958.86|british_thermal_unit|Energy|0.09|2|2023-05-10
Northern Mariana Islands (the)|Bioenergy and biofuel (from forestry biomass)|31656.0|pint|Forestry|0.08|10|2023-05-18
Northern Mariana Islands (the)|Extraction|62567|metric_ton|Forestry|0.09|2|2023-05-13
Northern Mariana Islands (the)|Primary pulp and paper products|495527.52|ton|Forestry|0.01|4|2023-05-12
Northern Mariana Islands (the)|Primary metallic minerals products|512827.19|ton|Minerals and mining|0.03|1|2023-05-10
Northern Mariana Islands (the)|Electricity|5886308594.05|british_thermal_unit|Energy|0.09|0|2023-05-06
Northern Mariana Islands (the)|Secondary paper products|336573|metric_ton|Forestry|0.04|6|2023-05-24
Northern Mariana Islands (the)|Primary forestry bioproducts|2453.74|ton|Forestry|0.03|4|2023-05-12
Northern Mariana Islands (the)|Services|39.96|year|Forestry|0.08|3|2023-05-02
Northern Mariana Islands (the)|Other bioproducts (from forestry biomass)|11746.23|ounce|Forestry|0.04|1|2023-05-09
Northern Mariana Islands (the)|Non-metallic minerals|687296.61|ton|Minerals and mining|0.03|0|2023-05-04
Northern Mariana Islands (the)|Tertiary metal products|39679808000.0|ounce|Minerals and mining|0.04|4|2023-05-02
Northern Mariana Islands (the)|Natural gas|350046|cubic_foot|Energy|0.03|3|2023-05-14
Northern Mariana Islands (the)|Secondary metal products|412688000.0|pound|Minerals and mining|0.07|10|2023-05-18
Northern Mariana Islands (the)|Biofuels|32282000.0|cubic_centimeter|Energy|0.03|0|2023-05-12
Northern Mariana Islands (the)|Other refined petroleum and coal products|268366768.43|cubic_centimeter|Energy|0.09|1|2023-05-12
Northern Mariana Islands (the)|Metallic minerals|1040686.6|ton|Minerals and mining|0.03|1|2023-05-04
Northern Mariana Islands (the)|Services|106761180.0|minute|Energy|0.1|2|2023-05-06
Norway|Bioenergy and biofuel (from forestry biomass)|1616370.83|milliliter|Forestry|0.0899999999999999|10|2023-05-17
Norway|Metallic minerals|959922000.0|kilogram|Minerals and mining|0.11|0|2023-05-02
Norway|Natural gas|565600.69|liter|Energy|0.07|0|2023-05-22
Norway|Crude oil|735732|liter|Energy|0.08|4|2023-05-14
Norway|Primary metallic minerals products|272357000.0|kilogram|Minerals and mining|0.05|13|2023-05-19
Norway|Services and custom work|5.29|year|Forestry|0.09|3|2023-05-26
Norway|Services|24603|hour|Minerals and mining|0.05|2|2023-05-28
Norway|Services and custom work|27818|hour|Minerals and mining|0.019999999999999997|12|2023-05-29
Norway|Biofuels|91033.69|pint|Energy|0.09|5|2023-05-24
Norway|Primary manufacturing|15207745939.55|british_thermal_unit|Energy|0.04|3|2023-05-25
Norway|Other bioproducts (from forestry biomass)|74710.25|ounce|Forestry|0.03|4|2023-05-29
Norway|Other refined petroleum and coal products|416024.0|pint|Energy|0.1|3|2023-05-16
Norway|Primary forestry bioproducts|1952|metric_ton|Forestry|0.04|8|2023-05-21
Norway|Bioenergy|644894.68|british_thermal_unit|Energy|0.01|4|2023-05-29
Norway|Services|232.57|year|Energy|0.02|0|2023-05-05
Norway|Secondary paper products|314276000000.0|gram|Forestry|0.11|3|2023-05-15
Oman|Biofuels|1641.04|gallon|Energy|0.16|2|2023-05-04
Oman|Miscellaneous metal products|8962584.62|ounce|Minerals and mining|0.02|2|2023-05-15
Oman|Services|2337.17|day|Energy|0.06|9|2023-05-27
Oman|Refined petroleum products (fuels and lubricants)|666432|gallon|Energy|0.03|0|2023-05-10
Oman|Primary manufacturing|1243692000000.0|joule|Minerals and mining|0.07|1|2023-05-16
Oman|Extraction|8029|metric_ton|Forestry|0.08|10|2023-05-23
Oman|Primary forestry bioproducts|8757.86|ton|Forestry|0.02|3|2023-05-20
Oman|Services|709.5|month|Minerals and mining|0.09|4|2023-05-20
Oman|Bioenergy and biofuel (from forestry biomass)|8364.0|quart|Forestry|0.13|2|2023-05-19
Oman|Natural gas|3895143.9|gallon|Energy|0.13|9|2023-05-16
Oman|Services and custom work|1162.05|week|Minerals and mining|0.08|4|2023-05-08
Oman|Services and custom work|548.46|day|Forestry|0.13|0|2023-05-19
Pakistan|Services|140972|hour|Energy|0.21|11|2023-05-19
Pakistan|Services|71.5|month|Forestry|0.11|10|2023-05-25
Pakistan|Non-metallic minerals|895183.71|ton|Minerals and mining|0.27|1|2023-05-06
Pakistan|Primary manufacturing|4142223351.18|british_thermal_unit|Minerals and mining|0.09|11|2023-05-28
Pakistan|Natural gas|2250641.45|gallon|Energy|0.14|7|2023-05-28
Pakistan|Services|155.12|month|Minerals and mining|0.18|0|2023-05-19
Palau|Secondary wood products|30250075.16|gram|Forestry|0.11|0|2023-05-12
Palau|Natural gas|8970848.42|quart|Energy|0.12|0|2023-05-29
Palau|Crude oil|1881008000.0|milliliter|Energy|0.05|1|2023-05-15
Palau|Primary sawmill and wood products|70.9|kilometer|Forestry|0.16|0|2023-05-14
Palau|Primary non-metallic minerals products|289227|metric_ton|Minerals and mining|0.2|6|2023-05-28
Palau|Services and custom work|132.66|month|Minerals and mining|0.07|1|2023-05-04
Palau|Extraction|640074|kilowatt_hour|Energy|0.13|4|2023-05-25
Palau|Bioenergy|4058|kilowatt_hour|Energy|0.12000000000000001|9|2023-05-18
Palau|Primary metallic minerals products|12198582617.25|ounce|Minerals and mining|0.04|1|2023-05-29
Palestine, State of|Services|924.14|week|Forestry|0.02|8|2023-05-19
Palestine, State of|Primary metallic minerals products|8933.13|ton|Minerals and mining|0.05|3|2023-05-10
Palestine, State of|Metallic minerals|690266.24|ton|Minerals and mining|0.1|8|2023-05-18
Palestine, State of|Bioenergy and biofuel (from forestry biomass)|10759|gallon|Forestry|0.02|7|2023-05-19
Palestine, State of|Miscellaneous metal products|23.79|ton|Minerals and mining|0.07|3|2023-05-14
Palestine, State of|Bioenergy|4939|kilowatt_hour|Energy|0.12|6|2023-05-26
Palestine, State of|Electricity|2650414|kilowatt_hour|Energy|0.09|1|2023-05-14
Palestine, State of|Natural gas|15164269.71|pint|Energy|0.05|3|2023-05-11
Palestine, State of|Other bioproducts (from forestry biomass)|2.23|metric_ton|Forestry|0.11|4|2023-05-05
Palestine, State of|Other refined petroleum and coal products|331753488.75|cubic_centimeter|Energy|0.08|2|2023-05-04
Palestine, State of|Extraction|283166138.8|pound|Forestry|0.1|9|2023-05-29
Palestine, State of|Refined petroleum products (fuels and lubricants)|2355432.0|quart|Energy|0.04|3|2023-05-14
Palestine, State of|Coal|2308768000.0|ounce|Minerals and mining|0.03|2|2023-05-09
Palestine, State of|Primary manufacturing|2955636|kilowatt_hour|Energy|0.06|0|2023-05-14
Palestine, State of|Crude oil|2872989000.0|milliliter|Energy|0.06|3|2023-05-08
Panama|Primary sawmill and wood products|619054|foot|Forestry|0.22|8|2023-05-27
Panama|Extraction|2644279734.91|british_thermal_unit|Energy|0.03|4|2023-05-14
Panama|Refined petroleum products (fuels and lubricants)|488798867.43|milliliter|Energy|0.14|7|2023-05-20
Panama|Primary manufacturing|657126000000.0|joule|Minerals and mining|0.09999999999999999|1|2023-05-08
Panama|Primary metallic minerals products|843019030.5|pound|Minerals and mining|0.09|1|2023-05-04
Panama|Services|136699|hour|Minerals and mining|0.08|13|2023-05-17
Panama|Services|203.46|month|Forestry|0.15|1|2023-05-02
Panama|Non-metallic minerals|419219000.0|kilogram|Minerals and mining|0.19|2|2023-05-06
Papua New Guinea|Primary manufacturing|6923872476.91|british_thermal_unit|Energy|0.01|1|2023-05-12
Papua New Guinea|Other bioproducts (from forestry biomass)|4325.47|pound|Forestry|0.05|2|2023-05-23
Papua New Guinea|Services|78.06|month|Forestry|0.12|2|2023-05-05
Papua New Guinea|Services and custom work|13914|hour|Forestry|0.08|8|2023-05-25
Papua New Guinea|Refined petroleum products (fuels and lubricants)|2475000645.09|milliliter|Energy|0.02|0|2023-05-11
Papua New Guinea|Bioenergy and biofuel (from forestry biomass)|4901|gallon|Forestry|0.01|8|2023-05-16
Papua New Guinea|Services and custom work|7550580.0|minute|Minerals and mining|0.14|0|2023-05-04
Papua New Guinea|Services|4292.79|day|Minerals and mining|0.12|0|2023-05-22
Papua New Guinea|Primary forestry bioproducts|8544.01|ton|Forestry|0.03|3|2023-05-09
Papua New Guinea|Services|141892320.0|minute|Energy|0.13|8|2023-05-26
Papua New Guinea|Primary sawmill and wood products|105119.73|meter|Forestry|0.11|2|2023-05-13
Papua New Guinea|Coal|194881425.85|kilogram|Minerals and mining|0.03|1|2023-05-09
Papua New Guinea|Natural gas|423993|cubic_foot|Energy|0.15|5|2023-05-22
Paraguay|Primary manufacturing|2793192399.27|british_thermal_unit|Forestry|0.06000000000000011|3|2023-05-21
Paraguay|Extraction|13778805600000.0|joule|Energy|0.04|0|2023-05-10
Paraguay|Petrochemicals|34260|gallon|Energy|0.09|4|2023-05-14
Paraguay|Primary manufacturing|4327491|kilowatt_hour|Energy|0.05|1|2023-05-05
Paraguay|Refined petroleum products (fuels and lubricants)|1829497086.03|cubic_centimeter|Energy|0.09000000000000001|1|2023-05-07
Paraguay|Secondary paper products|148737.07|ton|Forestry|0.04|0|2023-05-06
Paraguay|Metallic minerals|1461977.85|ton|Minerals and mining|0.07|4|2023-05-15
Paraguay|Extraction|5402560012.2|ounce|Forestry|0.03|4|2023-05-10
Paraguay|Crude oil|8773071.44|pint|Energy|0.01|7|2023-05-27
Paraguay|Electricity|10035954000000.0|joule|Energy|0.11|3|2023-05-21
Paraguay|Other refined petroleum and coal products|182774822.58|cubic_centimeter|Energy|0.08|2|2023-05-26
Paraguay|Primary forestry bioproducts|9111.71|ton|Forestry|0.06|3|2023-05-02
Paraguay|Secondary wood products|100358672.64|gram|Forestry|0.09|0|2023-05-16
Paraguay|Miscellaneous metal products|199.64|metric_ton|Minerals and mining|0.07|4|2023-05-08
Paraguay|Extraction|71697568000.0|ounce|Minerals and mining|0.11|1|2023-05-27
Peru|Tertiary metal products|54742.25|metric_ton|Minerals and mining|0.1|1|2023-05-21
Peru|Petrochemicals|206684|gallon|Energy|0.37|4|2023-05-06
Peru|Biofuels|12536|liter|Energy|0.08|4|2023-05-26
Peru|Bioenergy and biofuel (from forestry biomass)|18427384.56|milliliter|Forestry|0.45|1|2023-05-26
Philippines (the)|Other bioproducts (from forestry biomass)|4612.07|pound|Forestry|0.08|6|2023-05-23
Philippines (the)|Extraction|14556112282.19|british_thermal_unit|Energy|0.02|13|2023-05-25
Philippines (the)|Services|12042.67|day|Forestry|0.05|4|2023-05-14
Philippines (the)|Primary manufacturing|459540|kilowatt_hour|Forestry|0.11|0|2023-05-13
Philippines (the)|Extraction|1033031|ton|Minerals and mining|0.04|2|2023-05-03
Philippines (the)|Primary manufacturing|1814076|kilowatt_hour|Energy|0.07|0|2023-05-05
Philippines (the)|Coal|152886|ton|Minerals and mining|0.04|1|2023-05-06
Philippines (the)|Natural gas|11900183.1|liter|Energy|0.06|1|2023-05-11
Philippines (the)|Electricity|158702097.33|british_thermal_unit|Energy|0.07|4|2023-05-27
Philippines (the)|Services and custom work|18.61|week|Forestry|0.11|4|2023-05-02
Philippines (the)|Refined petroleum products (fuels and lubricants)|2345408.0|pint|Energy|0.09|10|2023-05-26
Philippines (the)|Tertiary metal products|777949923.49|kilogram|Minerals and mining|0.12|7|2023-05-20
Philippines (the)|Primary forestry bioproducts|7693.03|ton|Forestry|0.14|1|2023-05-28
Pitcairn|Coal|91484|ton|Minerals and mining|0.13|1|2023-05-14
Pitcairn|Primary manufacturing|3605261521.66|british_thermal_unit|Minerals and mining|0.06|1|2023-05-26
Pitcairn|Services|219.7|year|Energy|0.12000000000000001|4|2023-05-14
Pitcairn|Secondary paper products|13214507995.36|ounce|Forestry|0.01|0|2023-05-13
Pitcairn|Services and custom work|90.48|month|Minerals and mining|0.06|0|2023-05-04
Pitcairn|Primary forestry bioproducts|9924.11|ton|Forestry|0.11|0|2023-05-26
Pitcairn|Services|30.27|year|Minerals and mining|0.09|2|2023-05-14
Pitcairn|Other refined petroleum and coal products|4575.89|cubic_foot|Energy|0.13|10|2023-05-29
Pitcairn|Bioenergy|13292|kilowatt_hour|Energy|0.07|0|2023-05-09
Pitcairn|Electricity|1393776|kilowatt_hour|Energy|0.14|2|2023-05-14
Pitcairn|Biofuels|24159000.0|milliliter|Energy|0.07|2|2023-05-20
Pitcairn|Petrochemicals|562769599.1|cubic_centimeter|Energy|0.01|3|2023-05-08
Poland|Petrochemicals|151068.0|quart|Energy|0.04|0|2023-05-09
Poland|Services and custom work|906.72|week|Minerals and mining|0.06|2|2023-05-09
Poland|Primary forestry bioproducts|13285.06|ton|Forestry|0.07|4|2023-05-13
Poland|Other bioproducts (from forestry biomass)|1.98|ton|Forestry|0.08|11|2023-05-24
Poland|Bioenergy|13819|kilowatt_hour|Energy|0.06999999999999999|2|2023-05-22
Poland|Bioenergy and biofuel (from forestry biomass)|13540417.95|milliliter|Forestry|0.11|4|2023-05-08
Poland|Crude oil|260401.79|pint|Energy|0.09|0|2023-05-24
Poland|Primary pulp and paper products|311927000000.0|gram|Forestry|0.05|7|2023-05-22
Poland|Secondary paper products|335869000000.0|gram|Forestry|0.1|3|2023-05-11
Poland|Extraction|17236148400000.0|joule|Energy|0.08|5|2023-05-29
Poland|Services|313841|hour|Forestry|0.01|10|2023-05-22
Poland|Biofuels|1227.64|cubic_foot|Energy|0.01|1|2023-05-15
Poland|Services|137.95|month|Minerals and mining|0.02|3|2023-05-15
Poland|Non-metallic minerals|390359.3|ton|Minerals and mining|0.05|1|2023-05-13
Poland|Miscellaneous metal products|135847000.0|gram|Minerals and mining|0.09|0|2023-05-27
Poland|Extraction|1299172915.86|kilogram|Minerals and mining|0.04|11|2023-05-23
Poland|Coal|2026016000.0|ounce|Minerals and mining|0.02|0|2023-05-23
Poland|Other refined petroleum and coal products|757240.0|pint|Energy|0.01|10|2023-05-29
Portugal|Extraction|9393573421.7|british_thermal_unit|Energy|0.04|2|2023-05-15
Portugal|Secondary wood products|6376|pound|Forestry|0.07|3|2023-05-14
Portugal|Primary manufacturing|1097154000000.0|joule|Forestry|0.48|0|2023-05-05
Portugal|Bioenergy|6330|kilowatt_hour|Energy|0.27|13|2023-05-23
Portugal|Metallic minerals|848164619.7|pound|Minerals and mining|0.14|8|2023-05-21
Puerto Rico|Primary pulp and paper products|347414000000.0|gram|Forestry|0.08999999999999979|0|2023-05-03
Puerto Rico|Bioenergy|15839159.25|british_thermal_unit|Energy|0.01|0|2023-05-12
Puerto Rico|Crude oil|57444.6|cubic_foot|Energy|0.02|7|2023-05-17
Puerto Rico|Coal|122692200161.3|gram|Minerals and mining|0.08|4|2023-05-07
Puerto Rico|Metallic minerals|1209594|metric_ton|Minerals and mining|0.11|13|2023-05-17
Puerto Rico|Services and custom work|2.18|year|Forestry|0.11|0|2023-05-09
Puerto Rico|Tertiary metal products|940112824507.78|gram|Minerals and mining|0.01|13|2023-05-24
